Area,Timestamp,Lat,Lon,Temperature,D.O,pH,Conductivity,B.O.D,Nitrate,Fecalcaliform,Totalcaliform,class,chemical_score,biological_score,physical_score,source_score,WQS,Water_Class
Howrah Ghat,2023-07-11,21.8974003,83.3949632,27.25,7.175,7.60833333,277.5,2.1,1.26033333,193767.1311595211,275.833333,yes,93.416733336,7.046998242674918e-83,81.312500025,80,61.6291933394,Moderate
Howrah Ghat,2023-07-13,31.17,75.2,16.0,7.0,8.0,304.0,1.0,1.5,130.0,550.0,yes,94.42666666666666,87.80954309205613,77.5,80,87.6135295942835,Safe
Howrah Ghat,2023-07-15,23.8343591,91.2835176,28.8,6.644,7.828,232.0,2.836,0.882,277.866,458.0,yes,93.19306666666667,75.7398306087733,77.00999999999999,80,83.40117584929867,Safe
Howrah Ghat,2023-07-16,20.7131519,76.2980127,21.9,5.224,7.751,994.9,6.55,3.2473,115.6,346.0,yes,78.71982666666668,89.08314846343089,70.4875,80,80.31037520569593,Safe
Howrah Ghat,2023-07-18,16.960596,81.735225,27.75,5.08333333,8.3525,687.25,2.925,1.06666667,24.4166667,340.833333,no,88.374166664,97.5879008748235,65.27291665000001,80,85.68062025804706,Safe
Howrah Ghat,2023-07-20,21.24850768681818,78.72098095669318,24.0,7.6,7.6,540.0,0.64,6.0,10.0,0.06,yes,88.94666666666666,99.0049833749168,83.5,80,89.9801616791417,Safe
Howrah Ghat,2023-07-21,26.1833004,91.7370002,26.75,6.975,7.191667,194.0,2.333333,0.1275,153.6364,2224.545,yes,94.84688933333334,85.75837817929725,83.4374975,80,88.35376868712251,Safe
Howrah Ghat,2023-07-22,23.5024937,77.134135,22.6333,7.16667,7.63833,474.333,3.4,1.92183,74.6667,421.667,yes,89.18587266666667,92.80527547692688,81.045875,80,87.72510670974474,Safe
Howrah Ghat,2023-07-23,25.9857298,85.042994,24.0,7.0,8.71,343.0,2.5,1.38,500.0,1100.0,no,92.13266666666667,60.65306597126335,72.175,80,77.48398645804568,Safe
Howrah Ghat,2023-07-27,20.2440145,85.2678816,27.5,6.93636364,7.89333333,642.833333,5.65,1.48427542,11038.3333,19868.3333,yes,84.85091300066667,0.001607358526679528,77.981818225,80,57.53721105282467,Moderate
Howrah Ghat,2023-07-30,26.850311,75.784749,28.0,7.7,7.7,1205.0,0.28,3.0,4.0,0.29,yes,85.17666666666666,99.60079893439915,83.25,80,88.60090634698642,Safe
Howrah Ghat,2023-07-31,13.034421,80.148091,23.625,6.15,8.254,475.0,2.7,0.167,1524.0,3650.0,no,91.5164,21.78387867689058,71.345,80,65.41072360306717,Moderate
Howrah Ghat,2023-08-01,28.208822,76.8446,26.3,8.5,8.5,1685.0,4.37,3.0,4.0,1.05,no,74.92333333333333,99.60079893439915,81.25,80,84.09957301365307,Safe
Howrah Ghat,2023-08-02,9.55727,76.789435,28.75,6.5,7.45,76.25,0.775,0.075,275.0,585.0,yes,98.14416666666666,75.95721232249684,79.125,80,85.86983036341572,Safe
Howrah Ghat,2023-08-03,31.79903,78.64342,6.0,9.0,8.0,208.0,0.0,0.0,85.0,1020.0,yes,97.92,91.85122844014573,87.5,80,92.22336853204372,Safe
Howrah Ghat,2023-08-04,28.208822,76.8446,29.5,7.7,7.7,1495.0,9.52,4.0,12.0,0.46,yes,69.15666666666667,98.80717128619305,83.25,80,81.95481805252459,Safe
Howrah Ghat,2023-08-06,22.645211,88.335526,25.9545,8.52727,7.75455,289.609,2.11818,0.33764,13572.7,21972.7,yes,94.009558,0.0001274827095401183,86.977225,80,62.99930644481287,Moderate
Howrah Ghat,2023-08-08,16.206863,77.3707,30.75,9.125,8.08583333,794.9,3.24166667,0.42666667,12.0,947.5,no,87.38744443733333,98.80717128619305,87.48125002500001,80,90.09337916579125,Safe
Howrah Ghat,2023-08-09,24.6216104,76.1915487,25.4727,5.38182,7.90273,420.909,1.292,0.66545,5.18182,14.3636,yes,93.53588333333333,99.4831582469535,70.138625,80,89.28702580741938,Safe
Howrah Ghat,2023-08-11,25.6816594,76.4758974,26.4727,5.76436,8.37727,470.909,1.50364,0.52,6.09091,49.2727,no,92.87005666666667,99.3927601988293,68.492275,80,88.66430572631546,Safe
Howrah Ghat,2023-08-13,13.2063077,80.0687731,24.88953091982379,6.15454545,7.93,484.272727,1.90909091,0.25454545,2068.18182,5421.81818,yes,92.40818182333334,12.64154188672062,73.79772725000001,80,63.51528074534952,Moderate
Howrah Ghat,2023-08-14,31.633979,74.872264,18.0,5.0,7.0,494.0,3.0,2.7,403.0,950.0,yes,88.9,66.83120993235603,75.0,80,78.60936297970682,Safe
Howrah Ghat,2023-08-15,8.720034,76.898037,28.75,7.1,7.025,50.75,0.975,0.775,750.0,1700.0,yes,97.5725,47.23665527410147,85.3125,80,78.26249658223044,Safe
Howrah Ghat,2023-08-16,15.286089,74.07692,27.7916667,6.68333333,6.335,127.108333,1.99181818,0.44166667,9.8,148.75,no,95.71982576066667,99.02478635182347,78.42916665,80,91.68119953981372,Safe
Howrah Ghat,2023-08-17,26.847017,75.817606,26.5455,5.37182,7.99,349.091,2.01364,0.36545,3.54545,27.8182,yes,93.53187666666666,99.64608276865852,69.4341,80,89.19339549726422,Safe
Howrah Ghat,2023-08-19,22.57247,88.358788,27.5,7.8,7.8,981.0,0.04,2.0,4.0,0.42,yes,88.53666666666666,99.60079893439915,83.0,80,89.8949063469864,Safe
Howrah Ghat,2023-08-20,19.285012,72.880977,27.5833333,6.98333333,8.3,161.845455,3.76666667,0.47943333,44.3333333,90.0,no,92.97577655933333,95.66350260106456,75.16666665,80,88.9226947340527,Safe
Howrah Ghat,2023-08-21,19.066079,72.922863,20.4416667,5.20416667,7.835,430.2,5.6,0.63916667,216.666667,1354.16667,yes,87.71999999733333,80.51983237496711,69.75833335,80,81.19561638142346,Safe
Howrah Ghat,2023-08-23,15.884349,78.119382,19.0,8.0,8.0,202.0,0.6,0.4,9.0,123.0,yes,96.86,99.10403787728836,82.5,80,92.9752113631865,Safe
Howrah Ghat,2023-08-24,17.9689008,79.5940544,27.5833333,6.53333333,8.03916667,342.4,1.54166667,0.3025,160.8,1188.0,no,94.27844444,85.14623465483491,74.87291662499999,80,86.22983149745048,Safe
Howrah Ghat,2023-08-25,25.2401294,86.7404394,24.8571,7.71429,7.91429,368.286,2.82857,1.71167,3685.71,22742.9,yes,91.17637733333333,2.50793620536065,81.714275,80,61.56578679494153,Moderate
Howrah Ghat,2023-08-26,27.4925186,76.5856658,29.0,5.0,8.0,359.0,4.0,0.23,5.0,15.0,yes,90.89266666666667,99.50124791926824,67.5,80,87.70744104244713,Safe
Howrah Ghat,2023-08-27,31.976579,76.050795,20.0,8.0,8.0,177.0,0.5,0.4,7.0,92.0,yes,97.24333333333334,99.3024442933235,82.5,80,93.18806662133039,Safe
Howrah Ghat,2023-08-28,17.732867,73.991818,20.65,5.25,7.79583333,311.175,5.75,0.4615,237.416667,1372.5,yes,88.85238333333334,78.86626098640306,70.281250025,80,81.25708163425426,Safe
Howrah Ghat,2023-08-29,19.483827,73.258844,21.325,4.9,7.87833333,380.575,6.25,0.62916667,153.75,1049.58333,yes,87.35758333066667,85.74863658086936,67.912500025,80,82.25012431152749,Safe
Howrah Ghat,2023-08-30,18.4385553,79.1288412,24.75,8.56666667,8.155,521.6,3.11666667,0.295,26.2,1056.0,no,90.39244443999999,97.41402420762303,84.17083335000001,80,90.2153517082869,Safe
Howrah Ghat,2023-08-31,20.573203,86.7145994,27.5,7.49166667,7.85,156.5,1.41666667,0.24835392,710.833333,1439.16667,yes,96.34742797066667,49.1234664789207,81.08333335,80,77.49267780194288,Safe
Howrah Ghat,2023-09-01,23.6922971,86.8295645,28.5417,8.425,7.83833,230.917,1.84583,0.24983,545.455,5445.45,yes,95.02985933333333,57.95780153401972,85.837525,80,80.56678919353925,Safe
Howrah Ghat,2023-09-02,16.497706,75.137025,29.0,5.31090909,8.03909091,779.090909,1.20954545,6.92454545,322.272727,563.636364,no,85.05672728333333,72.45005725156305,68.761363625,80,77.50998081380224,Safe
Howrah Ghat,2023-09-04,18.442294,73.767091,26.0,6.09583333,7.68166667,152.436667,2.28333333,0.23083333,36.6666667,340.833333,yes,95.246522226,96.3997414238882,75.366666625,80,90.09186464256646,Safe
Howrah Ghat,2023-09-05,10.02943,76.385622,26.375,1.975,6.76666667,78.5,2.36666667,0.19916667,455.833333,1275.0,yes,95.900111104,63.3919481752831,58.125000025,80,77.00262889918493,Safe
Howrah Ghat,2023-09-06,18.958037,72.820653,27.5833333,6.1,7.95833333,935.391667,6.15,2.103375,2.5,82.5,yes,80.76338333,99.75031223974601,73.31250002499999,80,84.8929470089238,Safe
Howrah Ghat,2023-09-07,19.981065,72.745182,27.0,7.5,7.5,699.0,1.31,38.0,93.0,0.69,yes,60.86333333333333,91.11935002961405,83.75,80,76.43113834221755,Safe
Howrah Ghat,2023-09-08,23.354814,86.394442,28.0,7.0,7.0,1249.0,2.62,8.0,23.0,0.32,yes,77.61666666666666,97.7262483773277,85.0,80,85.36454117986497,Safe
Howrah Ghat,2023-09-09,19.018316,72.832979,23.6666667,5.94166667,7.875,477.333333,3.15833333,1.456354545,4.16666667,119.166667,yes,89.85047192733333,99.58420018417905,73.14583335,80,88.44461549618705,Safe
Howrah Ghat,2023-09-10,19.0623704,72.8410241,24.8333333,7.975,8.02833333,481.0,2.3,0.30666667,75.8,854.0,no,91.87799999733333,92.70015883382541,82.16250002499999,80,88.99374765408096,Safe
Howrah Ghat,2023-09-12,16.709685,74.456775,23.0,8.5,8.5,1560.0,4.23,5.0,75.0,576037.4703817832,no,74.75999999999999,92.77434863285528,81.25,80,81.98630458985659,Safe
Howrah Ghat,2023-09-14,17.0005383,81.8040344,26.3666667,6.20833333,7.40583333,268.333333,1.2,1.9625,3.33333333,984.083333,yes,94.14666667,99.66722160578456,77.997916675,80,91.15841648473537,Safe
Howrah Ghat,2023-09-16,18.098937,74.217432,27.3333333,4.385,8.08916667,767.191667,7.78333333,0.8275,207.5,1612.5,no,81.28830555666667,81.26132417730977,63.756249975,80,77.64496947085959,Safe
Howrah Ghat,2023-09-17,23.5251102,77.8081363,35.0,7.06,8.144,733.8,3.94,1.89,8.25,512.0,no,85.89666666666668,99.17839378567655,76.72,80,87.45618480236962,Safe
Howrah Ghat,2023-09-18,26.458264,74.6362,22.0,7.8,7.8,685.0,0.15,4.0,8.0,0.23,yes,89.75,99.20319148370606,83.0,80,90.26095744511181,Safe
Howrah Ghat,2023-09-22,19.46651,75.3975,27.3636364,6.41818182,8.06666667,733.258333,5.13333333,1.87498333,3.0,98.1818182,no,84.322985566,99.7004495503373,74.090909075,80,86.4575109065012,Safe
Howrah Ghat,2023-09-23,26.8466937,80.9461659,27.8333,3.6,7.434,427.25,7.45,3.742,70799.9,103367.0,yes,82.80056666666667,1.78646334913882e-29,64.745,80,54.06922666666667,Polluted
Howrah Ghat,2023-09-24,26.0206982,89.9743462,27.375,6.925,7.15,147.0,1.55,0.1,200.0,720.0,yes,96.38333333333334,81.87307530779819,83.5,80,87.8152559256728,Safe
Howrah Ghat,2023-09-26,18.1066576,83.3955505,27.6,7.3,7.3,1151.0,8.0,3.0,78.0,0.87,yes,75.42333333333333,92.49644265435393,84.25,80,82.76826612963951,Safe
Howrah Ghat,2023-09-27,23.181467,79.986407,22.3833333,7.16666667,7.6,482.083333,2.39166667,0.7335,2.0,111.0,yes,91.40347777666666,99.80019986673331,81.33333335,80,90.76811774068666,Safe
Howrah Ghat,2023-09-28,17.672331,73.88601,22.075,5.20833333,7.80416667,270.708333,5.75,0.385,134.583333,1112.5,yes,89.31825000333333,87.40800361298612,70.010416625,80,83.95178441022917,Safe
Howrah Ghat,2023-09-29,22.62794,88.221773,26.5,7.5,7.5,981.0,5.9,4.0,22.0,0.31,yes,79.12333333333333,97.824023505121,83.75,80,85.74654038486963,Safe
Howrah Ghat,2023-09-30,8.6266415,78.023819,29.25,6.85833333,7.15333333,338.25,1.33333333,0.13333333,69.5833333,135.0,yes,94.73305556266666,93.27823983102077,83.141666675,80,90.5050275093729,Safe
Howrah Ghat,2023-10-02,27.8786827,76.281181,30.7,7.6,7.6,1627.0,0.22,3.0,4.0,0.92,yes,81.03666666666666,99.60079893439915,83.5,80,86.99490634698641,Safe
Howrah Ghat,2023-10-03,25.8907463,78.3324511,22.3,8.0,8.0,896.5,1.9,0.4,193767.1311595211,576037.4703817832,yes,88.18166666666667,7.046998242674918e-83,82.5,80,59.77266666666667,Moderate
Howrah Ghat,2023-10-05,22.8045665,86.2028754,26.2727273,6.22727273,7.65454545,180.5,2.62727273,6.63363636,193767.1311595211,576037.4703817832,yes,89.38506060533334,7.046998242674918e-83,76.227272775,80,58.99947879713334,Moderate
Howrah Ghat,2023-10-06,18.4385553,79.1288412,24.75,7.68333333,8.0875,564.6,4.825,0.8025,265.4,1600.0,no,87.27866666666667,76.68991289641586,80.26041665,80,81.97052386559143,Safe
Howrah Ghat,2023-10-08,10.7869994,79.1378273,27.4545455,7.0,8.11545455,513.454545,1.67636364,0.21945455,181.818182,863.636364,no,92.45473939,83.37529179235891,76.634090875,80,85.32130146870767,Safe
Howrah Ghat,2023-10-09,12.457601,75.958686,25.3333333,6.96666667,7.78333333,92.5833333,1.0,0.12575,1600.0,1600.0,yes,97.64023333366667,20.18965179946554,78.95833337500001,80,68.90465554830632,Moderate
Howrah Ghat,2023-10-10,22.8011177,73.5594128,27.0,6.95,8.5,668.0,5.0,0.174,4.0,17.0,no,86.51413333333333,99.60079893439915,73.5,80,87.18589301365309,Safe
Howrah Ghat,2023-10-12,31.940009,75.247906,14.0,7.0,7.0,334.0,1.0,1.0,370.0,738.0,yes,94.52666666666667,69.07343306373546,85.0,80,83.5326965857873,Safe
Howrah Ghat,2023-10-14,18.18341,73.95436,26.5,5.4875,7.92166667,454.781667,5.05,0.49333333,130.416667,1050.0,yes,88.32418333266666,87.77296337447441,70.524999975,80,83.766562340409,Safe
Howrah Ghat,2023-10-16,18.567826,73.811507,27.25,2.60416667,7.70166667,548.275,11.0083333,0.64916667,298.75,1595.83333,yes,79.32013893066667,74.17448224630321,57.758333325,80,73.53206691115763,Moderate
Howrah Ghat,2023-10-17,28.196777,78.381378,19.2286,8.73714,7.45833,188.5,3.08333,0.22833,420.0,850.0,yes,93.82122933333333,65.70468198150567,90.24822499999999,80,83.28954132778503,Safe
Howrah Ghat,2023-10-18,12.9311652,77.5723302,28.3333333,6.67,7.46666667,571.0,2.5,1.375,19.0,38.6666667,yes,89.85666666666667,98.1179362242806,79.849999975,80,89.34804752895084,Safe
Howrah Ghat,2023-10-19,21.0971034,81.0302222,24.3,7.5,7.4,329.3,1.6,0.4,193767.1311595211,827.5,yes,94.25366666666666,7.046998242674918e-83,84.5,80,62.60146666666667,Moderate
Howrah Ghat,2023-10-20,26.6499077,85.4298197,24.3333,5.8,7.96,368.333,5.26667,1.38,1066.67,3166.67,yes,88.19044333333333,34.41526396880348,71.8,80,67.96075652397438,Moderate
Howrah Ghat,2023-10-22,13.929903,75.568101,26.1666667,6.91666667,7.34166667,196.083333,2.0,1.49,60.0,228.333333,yes,94.18050000333334,94.17645335842487,82.020833325,80,90.3293026738608,Safe
Howrah Ghat,2023-10-23,34.0973756,74.8271654,30.1818182,6.23090909,8.1,568.990909,4.546,1.80817273,3.36363636,103.0,no,86.80221939266667,99.66420143273865,72.90454545,80,87.20105727688826,Safe
Howrah Ghat,2023-10-24,31.708165,76.931367,19.0,8.0,8.0,233.0,1.1,0.9,773.0,2327.0,yes,95.48333333333333,46.16261105831047,82.5,80,76.54211665082647,Safe
Howrah Ghat,2023-10-25,22.462946,88.396754,31.0,8.2,8.2,1174.0,0.04,4.0,9.0,0.61,no,85.00666666666666,99.10403787728836,82.0,80,88.13387802985318,Safe
Howrah Ghat,2023-10-26,28.2088218,76.8445999,28.5,7.7,7.7,1810.0,0.14,4.0,9.0,0.92,yes,78.51333333333334,99.10403787728836,83.25,80,85.78654469651984,Safe
Howrah Ghat,2023-10-28,23.4601232,75.4119263,28.4444,6.62,7.679,415.9,2.525,1.2289,193767.1311595211,576037.4703817832,yes,91.49121333333333,7.046998242674918e-83,78.0075,80,60.19798533333334,Moderate
Howrah Ghat,2023-10-30,28.7336221,77.2190227,23.9636,7.77273,8.01818,594.273,2.18182,1.38,9125.45,45763.6,no,90.04417666666666,0.01088597719339907,81.22730000000001,80,60.26639645982469,Moderate
Howrah Ghat,2023-10-31,26.9445192,84.5379454,22.6667,7.93333,8.21667,331.333,2.73333,1.38,1266.67,2600.0,no,91.93823,28.176834986556,80.54162499999998,80,69.3366674959668,Moderate
Howrah Ghat,2023-11-01,20.156499,73.746484,26.0,7.7,7.7,957.0,5.05,20.5,164.0,0.08,yes,67.29666666666667,84.87420218802067,83.25,80,77.03092732307287,Safe
Howrah Ghat,2023-11-02,20.462521,85.88299,27.5,7.3,7.3,279.0,0.48,2.0,2.0,0.12,yes,94.97,99.80019986673331,84.25,80,92.77805996001999,Safe
Howrah Ghat,2023-11-03,22.5682458,88.3196614,27.0417,7.26667,7.805,300.5,3.98333,0.27083,130750.0,223667.0,yes,91.46722933333334,1.644358437688766e-55,80.29585,80,60.64606173333334,Moderate
Howrah Ghat,2023-11-04,21.550129,79.693987,22.0,7.7,7.7,668.0,1.03,15.0,65.0,0.73,yes,79.94666666666666,93.70674633774034,83.25,80,84.74069056798876,Safe
Howrah Ghat,2023-11-05,18.632307,73.779388,26.25,3.56666667,7.635,344.716667,9.275,0.635,237.5,1441.66667,yes,83.67816666333334,78.85968909810767,63.07083335,80,77.74334006476563,Safe
Howrah Ghat,2023-11-06,20.966734,72.963288,28.0,6.7,8.04,304.19,1.49,0.18,1500.0,3550.0,no,94.82743333333333,22.31301601484298,75.7,80,67.76487813778623,Moderate
Howrah Ghat,2023-11-07,20.000747,73.9363495,25.6666667,6.15,7.66833333,330.25,4.95,1.12885,14.5,37.6666667,yes,89.19442,98.56046187323824,75.737500025,80,88.39340656697146,Safe
Howrah Ghat,2023-11-09,22.2375766,84.8033401,26.3333333,7.05833333,7.725,143.141667,1.24166667,1.19338058,1847.5,3491.66667,yes,95.958323306,15.76307510052842,79.85416665,80,67.08308518255853,Moderate
Howrah Ghat,2023-11-11,23.2060462,88.5516516,28.4545,2.32727,7.26364,528.636,14.5273,0.40727,685909.0,986364.0,yes,75.01809066666667,1.298692140410493e-296,59.65905,80,49.93904626666667,Polluted
Howrah Ghat,2023-11-12,20.4587452,85.6036498,26.25,8.1,7.83,167.154545,2.24166667,0.48590204,1038.75,2123.33333,yes,94.95084402466667,35.38967765627918,84.275,80,73.45224090675042,Moderate
Howrah Ghat,2023-11-13,31.381038,76.381092,20.0,8.0,8.0,272.0,2.7,1.9,305.0,703.0,yes,92.16,73.71233743916278,82.5,80,83.47770123174882,Safe
Howrah Ghat,2023-11-18,26.819003,75.796652,29.5,7.4,7.4,1230.0,0.2,4.0,6.0,0.36,yes,84.23333333333333,99.40179640539353,84.0,80,88.31387225495139,Safe
Howrah Ghat,2023-11-19,19.881523,73.838965,25.4166667,6.1,7.62833333,286.916667,5.04166667,1.870718182,16.0833333,39.6666667,yes,88.91203655773333,98.40453128950959,75.787500025,80,88.24367401494621,Safe
Howrah Ghat,2023-11-20,22.4329227,87.8598861,27.6364,6.53636,7.71818,900.682,2.01818,0.31091,44909.1,218455.0,yes,88.05354533333333,3.134914371139993e-18,77.29545,80,58.68050813333334,Moderate
Howrah Ghat,2023-11-21,10.2107896,76.7113372,27.75,7.95,7.125,25.25,0.975,0.79175,100.5,182.5,yes,97.8141,90.43851124127704,88.8125,80,92.01969337238312,Safe
Babughat,2023-01-02,11.753288,75.492878,27.3,6.1,6.1,282.0,1.925,21.0,656.0,0.03,no,77.81333333333333,51.89228801589404,73.75,75,68.94301973810154,Moderate
Babughat,2023-01-03,21.24850768681818,78.72098095669318,15.0,7.0,7.0,654.0,1.67,5.0,20.0,0.48,yes,87.23333333333333,98.01986733067552,85.0,75,88.799293532536,Safe
Babughat,2023-01-04,26.8725184,80.9834952,24.4444,8.41111,8.17667,344.889,2.77778,1.71167,3122.22,6866.67,no,91.47806733333333,4.405924823741929,83.230525,75,62.05910938045591,Moderate
Babughat,2023-01-05,17.6845,75.3259,32.2,5.52,8.1,1128.97,4.67,0.629,166.5,915.0,no,81.98043333333334,84.66228169354396,69.35,75,79.56085784139653,Safe
Babughat,2023-01-06,31.404663,76.496791,17.9545455,8.80909091,8.08727273,192.818182,0.35454545,0.38490909,342.090909,1726.36364,no,97.29116364133333,71.02836305994636,85.890909075,75,84.90315618951723,Safe
Babughat,2023-01-07,21.24850768681818,78.72098095669318,27.5,7.9,7.9,597.0,1.2,2.0,75.0,576037.4703817832,yes,90.83,92.77434863285528,82.75,75,88.21430458985658,Safe
Babughat,2023-01-08,21.185459,86.306612,26.08,7.83,7.55,168.555556,0.64,4.667,193767.1311595211,576037.4703817832,yes,93.72751110666667,7.046998242674918e-83,85.025,75,61.99600444266667,Moderate
Babughat,2023-01-09,26.2196205,84.3566593,24.6667,7.6,7.84,360.667,2.73333,1.38,900.0,2100.0,yes,91.64489,40.65696597405991,81.7,75,72.69504579221798,Moderate
Babughat,2023-01-10,31.899643,76.597945,19.0,8.0,8.0,211.0,0.5,0.5,7.0,72.0,yes,96.82333333333334,99.3024442933235,82.5,75,92.52006662133039,Safe
Babughat,2023-01-13,10.06975,76.30293,25.0,6.6,6.6,105.0,1.02,2.0,22.0,0.18,yes,95.99,97.824023505121,80.0,75,91.2432070515363,Safe
Babughat,2023-01-14,18.953437,72.841544,20.1666667,5.50909091,7.82666667,791.0,14.8583333,3.74733333,173.166667,238.333333,yes,69.28102226933333,84.09974366436344,71.34545452500001,75,74.71142291204237,Moderate
Babughat,2023-01-15,12.635864,75.014521,28.75,7.025,7.4,69.25,1.0,0.12,230.0,660.0,yes,97.87816666666667,79.4533602503334,82.125,75,86.9122747417667,Safe
Babughat,2023-01-16,16.237749,74.761787,28.7545455,5.38727273,7.91,885.454545,1.26409091,12.4845455,323.545455,565.454545,yes,79.47236360333333,72.35790668883715,70.11136365,75,75.01859017798448,Safe
Babughat,2023-01-17,8.388518,77.105367,27.0,7.25,7.225,62.0,0.825,0.9525,525.0,985.0,yes,97.518,59.15553643668151,84.5625,75,81.16636093100445,Safe
Babughat,2023-01-19,31.326015,75.576183,15.0,4.0,7.0,556.0,5.0,5.0,22000.0,40333.0,yes,83.77333333333334,2.789468092868925e-08,70.0,75,55.00933334170174,Moderate
Babughat,2023-01-20,21.2894283,77.918174,20.8333333,5.58666667,7.94833333,561.25,5.635,1.48183333,55.1666667,144.5,yes,85.68870000266666,94.63274135421776,70.820833375,75,84.329469082332,Safe
Babughat,2023-01-21,26.1445169,91.7362365,24.25,7.65,7.466667,152.0,2.141667,0.156667,160.0,981.9091,yes,95.4991104,85.21437889662113,84.7499975,75,88.21395732898634,Safe
Babughat,2023-01-22,19.8761653,75.3433139,27.3333333,6.81666667,7.95833333,573.583333,4.66666667,1.10099167,2.58333333,86.1666667,yes,87.16115110733332,99.74200006040414,76.895833375,75,87.66622713605457,Safe
Babughat,2023-01-24,21.24850768681818,78.72098095669318,24.5,7.7,7.7,372.0,1.02,2.0,28.0,0.19,yes,93.32,97.23883668012469,83.25,75,90.64965100403741,Safe
Babughat,2023-01-25,21.820617,84.951573,28.25,7.78333333,7.86454545,192.375,1.625,1.54070204,1442.5,2825.0,yes,94.67702170133333,23.63361790680484,82.432575775,75,68.9474092075748,Moderate
Babughat,2023-01-27,21.2440606,81.6504253,18.25,5.3525,7.89916667,622.416667,6.74166667,1.47016667,99.4166667,247.5,yes,83.61081110066667,90.536539381094,70.018749975,75,82.10903624959488,Safe
Babughat,2023-01-28,17.6387282,78.1486044,26.5,5.61666667,7.70666667,651.75,3.20833333,3.44166667,25.0,148.75,yes,86.45138889066666,97.53099120283326,72.783333325,75,85.89651958211664,Safe
Babughat,2023-01-29,10.5595839,77.365461,25.2222222,7.57777778,7.92333333,185.555556,0.99111111,0.14966667,101.222222,211.111111,yes,96.703229624,90.37321813970665,80.96388892499999,75,89.486035076512,Safe
Babughat,2023-01-30,26.913917,81.068604,24.88953091982379,7.8,7.8,778.0,4.6,2.0,2.0,576037.4703817832,yes,84.48666666666666,99.80019986673331,83.0,75,87.83472662668666,Safe
Babughat,2023-01-31,19.186689,72.974311,28.9166667,6.20833333,7.425,299.298333,5.075,0.94995833,209.166667,400.833333,yes,89.48038333933333,81.12600141024697,77.85416665,75,83.20078708880742,Safe
Babughat,2023-02-01,16.658201,74.821469,27.0833333,7.40833333,8.07333333,665.833333,1.41818182,7.275,470.0,955.833333,no,85.63075757666667,62.50022682827008,78.99166667499999,75,76.30070441414769,Safe
Babughat,2023-02-02,10.076186,76.326099,26.9583333,6.225,6.81666667,309.416667,1.61666667,0.3925,1129.16667,2725.0,yes,94.43627777,32.3302561920418,79.75000002499999,75,70.92358797061254,Moderate
Babughat,2023-02-05,21.24850768681818,78.72098095669318,27.6666667,5.46666667,7.72916667,570.908333,4.0,0.53166667,127.083333,864.583333,yes,88.53225000066666,88.0660281476012,71.864583325,75,83.70562510954703,Safe
Babughat,2023-02-06,11.2525374,77.8001197,28.0833333,5.76666667,7.99666667,422.916667,1.28333333,0.2575,145.0,289.166667,yes,93.85372222333334,86.50222931107413,71.358333325,75,85.26382434765557,Safe
Babughat,2023-02-08,17.2472528,80.1514446,20.0,5.86666667,7.665,431.166667,0.64166667,0.33391667,4.5,1250.0,yes,94.565644434,99.55101098295705,74.34583335,75,90.06072773848712,Safe
Babughat,2023-02-09,21.24850768681818,78.72098095669318,23.5,7.1,7.1,868.0,0.03,8.0,12.0,0.045,yes,84.88,98.80717128619305,84.75,75,88.04415138585792,Safe
Babughat,2023-02-10,24.8653206,92.3587082,12.5,7.125,7.225,123.0,1.6,0.1275,120.0,503.3333,yes,96.53466666666667,88.69204367171575,83.9375,75,89.5089797681814,Safe
Babughat,2023-02-14,9.365136,76.586992,28.0,5.975,7.15,92.0,0.725,0.3775,765.0,1390.0,yes,97.81133333333334,46.53339309743134,78.75,75,76.33455126256274,Safe
Babughat,2023-02-15,20.7652197,86.1751759,26.75,7.98333333,8.005,183.0,2.03333333,0.85472796,5725.0,11870.8333,no,94.77510652533333,0.3263353275976145,82.37916664999999,75,61.98377653841261,Moderate
Babughat,2023-02-16,27.1059249,84.4645183,24.0,6.46667,7.96,469.0,5.8,1.38,2166.67,5066.67,yes,86.47266666666667,11.45584621305108,75.13335000000001,75,60.552490530582,Moderate
Babughat,2023-02-17,16.5061743,80.6480153,27.0,6.9,6.9,1519.0,0.2,2.0,800.0,0.73,yes,82.94333333333333,44.93289641172215,83.75,75,70.90720225684998,Moderate
Babughat,2023-02-19,19.51117,73.068034,26.9090909,6.84166667,8.175,313.655,4.25,0.44664167,28.3636364,69.0909091,no,90.83946999733334,97.20348352785022,75.39583335,75,88.0759997272884,Safe
Babughat,2023-02-20,31.487079,78.180887,5.0,8.0,8.0,136.0,0.3,0.1,25.0,174.0,yes,98.16,97.53099120283326,82.5,75,92.52329736084998,Safe
Babughat,2023-02-21,19.97046,79.301485,21.0,7.6,7.6,1083.0,23.51,23.0,85.0,0.78,yes,39.42333333333333,91.85122844014573,83.5,75,67.52470186537705,Moderate
Babughat,2023-02-23,26.8725184,80.9834952,23.8333,7.26667,7.98333,257.333,4.3,1.71167,13000.0,19666.7,yes,90.32400066666666,0.0002260329406981054,78.958375,75,59.42134307654888,Moderate
Babughat,2023-02-25,22.882515,88.014097,29.5909091,10.92,8.20909091,747.272727,9.34545455,0.42239091,42972.7273,67300.0,no,79.72875393533333,2.173610189332203e-17,95.531818175,75,58.49786520913334,Moderate
